Unnamed: 0,origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
38,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.85,44.54694742207294
39,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.85,56.84849265679777
28,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.9,25.5687551550699
29,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.9,37.89890576039505
30,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.9,51.538061648074525
31,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.9,65.34848558990694
20,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.95,29.59465993388136
21,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.95,43.53135443243321
22,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.95,58.79850354375086
23,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.95,74.17593466447232
12,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.975,31.674404553270502
13,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.975,46.441024547163344
14,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.975,62.5491796765774
15,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.975,78.73611199712624
4,2025-07-23,hospital admissions,2025-07-20,1,PT,quantile,0.99,32.94653784672402
5,2025-07-23,hospital admissions,2025-07-27,2,PT,quantile,0.99,48.22080471411581
6,2025-07-23,hospital admissions,2025-08-03,3,PT,quantile,0.99,64.84338442510632
7,2025-07-23,hospital admissions,2025-08-10,4,PT,quantile,0.99,81.52547053414939
92,2025-07-23,hospital admissions,2025-07-20,1,PT,median,,0.0
93,2025-07-23,hospital admissions,2025-07-27,2,PT,median,,0.0
94,2025-07-23,hospital admissions,2025-08-03,3,PT,median,,0.0
95,2025-07-23,hospital admissions,2025-08-10,4,PT,median,,2.246751404059924
0,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.01,0.0
1,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.01,0.0
2,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.01,0.0
3,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.01,0.0
8,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.025,0.0
9,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.025,0.0
10,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.025,0.0
11,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.025,0.0
16,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.05,0.0
17,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.05,0.0
18,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.05,0.0
19,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.05,0.0
24,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.1,0.0
25,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.1,0.0
26,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.1,0.0
27,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.1,0.0
32,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.15,0.0
33,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.15,0.0
34,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.15,0.0
35,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.15,0.0
40,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.2,0.0
41,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.2,0.0
42,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.2,0.0
43,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.2,0.0
48,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.25,0.0
49,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.25,0.0
50,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.25,0.0
51,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.25,0.0
56,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.3,0.0
57,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.3,0.0
58,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.3,0.0
59,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.3,0.0
64,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.35,0.0
65,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.35,0.0
66,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.35,0.0
67,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.35,0.0
72,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.4,0.0
73,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.4,0.0
74,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.4,0.0
75,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.4,0.0
80,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.45,0.0
81,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.45,0.0
82,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.45,0.0
83,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.45,0.0
88,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.5,2.001263713508507
89,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.5,2.001263713508507
90,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.5,2.001263713508507
91,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.5,2.001263713508507
84,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.55,4.746334975326972
85,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.55,5.45957638325901
86,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.55,6.049033075892199
87,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.55,6.562946199209075
76,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.6,7.502253611054292
77,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.6,8.931554858755359
78,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.6,10.112797530418415
79,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.6,11.142654546847773
68,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.65,10.280170301754897
69,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.65,12.43124706004168
70,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.65,14.208999413506652
71,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.65,15.758918645692958
60,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.7,13.091864680326402
61,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.7,15.973493277153963
62,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.7,18.355008488123108
63,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.7,20.431313559541493
52,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.75,15.950118838784157
53,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.75,19.574396724379373
54,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.75,22.569672702285203
55,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.75,25.18108021065577
44,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.8,18.869171356343625
45,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.8,23.251895536725545
46,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.8,26.87398768022824
47,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.8,30.031879870905826
36,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.85,21.86529737607595
37,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.85,27.026493565683623
38,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.85,31.29195207962208
39,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.85,35.01075811689744
28,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.9,24.95758238166448
29,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.9,30.922235203451542
30,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.9,35.85170857100292
31,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.9,40.149430670499264
20,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.95,28.168995452909243
21,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.95,34.9680574983274
22,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.95,40.5871264162693
23,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.95,45.486066904759575
12,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.975,29.827981301434217
13,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.975,37.05809131955871
14,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.975,43.03339882591124
15,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.975,48.24292309079106
4,2025-07-23,hospital admissions,2025-07-20,1,SK,quantile,0.99,30.84274586031391
5,2025-07-23,hospital admissions,2025-07-27,2,SK,quantile,0.99,38.33651828777616
6,2025-07-23,hospital admissions,2025-08-03,3,SK,quantile,0.99,44.52972897536791
7,2025-07-23,hospital admissions,2025-08-10,4,SK,quantile,0.99,49.92923039353287
92,2025-07-23,hospital admissions,2025-07-20,1,SK,median,,2.001263713508507
93,2025-07-23,hospital admissions,2025-07-27,2,SK,median,,2.001263713508507
94,2025-07-23,hospital admissions,2025-08-03,3,SK,median,,2.001263713508507
95,2025-07-23,hospital admissions,2025-08-10,4,SK,median,,2.001263713508507
